Order_ID;Size;Color;Order;Detail_Divan;Buyer_ID;Order_Date;Finish_Date;order_detail/information;Price;;;;;
221;140;Merah;Tipe2;Laci;3;2019-06-26;2019-07-03;Tipe2 Laci 140 Merah;1400000;;;;;
222;140;Merah;Tipe1;Biasa;3;2019-06-26;2019-07-03;Tipe1 Biasa 140 Merah;700000;;;;;
223;160;Hitam;Tipe2;Biasa;3;2019-06-26;2019-07-03;Tipe2 Biasa 160 Hitam;1100000;;;;;
224;160;Pink;Tipe1;Biasa;3;2019-06-26;2019-07-03;Tipe1 Biasa 160 Pink;700000;;;;;
225;180;Hitam;Tipe3;Biasa;3;2019-06-26;2019-07-03;Tipe3 Biasa 180 Hitam;1200000;;;;;
226;160;Abu-Abu;Tipe1;Biasa;3;2019-06-26;2019-07-03;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
227;160;Hitam;Tipe4;Biasa;3;2019-06-26;2019-07-03;Tipe4 Biasa 160 Hitam;1300000;;;;;
228;160;Hitam;Tipe1;Biasa;3;2019-06-26;2019-07-03;Tipe1 Biasa 160 Hitam;700000;;;;;
229;120;Hitam;Tipe1;Biasa;3;2019-06-26;2019-07-03;Tipe1 Biasa 120 Hitam;700000;;;;;
230;160;Pink;Tipe4;Biasa;3;2019-06-26;2019-07-03;Tipe4 Biasa 160 Pink;1300000;;;;;
231;180;Coklat;Tipe3;Biasa;3;2019-06-26;2019-07-03;Tipe3 Biasa 180 Coklat;1200000;;;;;
232;180;Pink;Tipe1;Biasa;3;2019-06-26;2019-07-03;Tipe1 Biasa 180 Pink;700000;;;;;
233;160;Coklat;Tipe3;Biasa;3;2019-06-26;2019-07-03;Tipe3 Biasa 160 Coklat;1200000;;;;;
234;120;Coklat;Tipe3;Biasa;6;2019-06-28;2019-07-05;Tipe3 Biasa 120 Coklat;1200000;;;;;
235;160;Pink;Tipe4;Biasa;6;2019-06-28;2019-07-05;Tipe4 Biasa 160 Pink;1300000;;;;;
236;140;Abu-Abu;Tipe3;Biasa;6;2019-06-28;2019-07-05;Tipe3 Biasa 140 Abu-Abu;1200000;;;;;
237;180;Hitam;Tipe1;Laci;1;2019-06-30;2019-07-07;Tipe1 Laci 180 Hitam;1000000;;;;;
238;160;Abu-Abu;Tipe3;Laci;1;2019-06-30;2019-07-07;Tipe3 Laci 160 Abu-Abu;1500000;;;;;
239;160;Hitam;Tipe1;Biasa;1;2019-06-30;2019-07-07;Tipe1 Biasa 160 Hitam;700000;;;;;
240;160;Hitam;Tipe2;Biasa;1;2019-06-30;2019-07-07;Tipe2 Biasa 160 Hitam;1100000;;;;;
241;120;Pink;Tipe1;Biasa;1;2019-06-30;2019-07-07;Tipe1 Biasa 120 Pink;700000;;;;;
242;120;Hitam;Tipe1;Permata;1;2019-06-30;2019-07-07;Tipe1 Permata 120 Hitam;1300000;;;;;
243;120;Hitam;Tipe1;Biasa;1;2019-06-30;2019-07-07;Tipe1 Biasa 120 Hitam;700000;;;;;
244;120;Hitam;Tipe2;Biasa;1;2019-06-30;2019-07-07;Tipe2 Biasa 120 Hitam;1100000;;;;;
245;140;Coklat;Tipe3;Biasa;2;2019-07-03;2019-07-10;Tipe3 Biasa 140 Coklat;1200000;;;;;
246;120;Hitam;Tipe3;Permata;2;2019-07-03;2019-07-10;Tipe3 Permata 120 Hitam;1800000;;;;;
247;160;Coklat;Tipe4;Biasa;2;2019-07-03;2019-07-10;Tipe4 Biasa 160 Coklat;1300000;;;;;
248;120;Pink;Tipe1;Biasa;2;2019-07-03;2019-07-10;Tipe1 Biasa 120 Pink;700000;;;;;
249;120;Hitam;Tipe1;Biasa;2;2019-07-03;2019-07-10;Tipe1 Biasa 120 Hitam;700000;;;;;
250;160;Merah;Tipe3;Biasa;2;2019-07-03;2019-07-10;Tipe3 Biasa 160 Merah;1200000;;;;;
251;140;Hitam;Tipe1;Biasa;4;2019-07-05;2019-07-12;Tipe1 Biasa 140 Hitam;700000;;;;;
252;140;Merah;Tipe3;Biasa;4;2019-07-05;2019-07-12;Tipe3 Biasa 140 Merah;1200000;;;;;
253;180;Coklat;Tipe2;Biasa;4;2019-07-05;2019-07-12;Tipe2 Biasa 180 Coklat;1100000;;;;;
254;180;Hitam;Tipe1;Biasa;4;2019-07-05;2019-07-12;Tipe1 Biasa 180 Hitam;700000;;;;;
255;160;Pink;Tipe2;Biasa;4;2019-07-05;2019-07-12;Tipe2 Biasa 160 Pink;1100000;;;;;
256;160;Hitam;Tipe1;Biasa;4;2019-07-05;2019-07-12;Tipe1 Biasa 160 Hitam;700000;;;;;
257;160;Coklat;Tipe2;Biasa;4;2019-07-05;2019-07-12;Tipe2 Biasa 160 Coklat;1100000;;;;;
258;180;Abu-Abu;Tipe2;Biasa;4;2019-07-05;2019-07-12;Tipe2 Biasa 180 Abu-Abu;1100000;;;;;
259;120;Coklat;Tipe4;Laci;4;2019-07-05;2019-07-12;Tipe4 Laci 120 Coklat;1600000;;;;;
260;160;Coklat;Tipe4;Biasa;6;2019-07-07;2019-07-14;Tipe4 Biasa 160 Coklat;1300000;;;;;
261;120;Coklat;Tipe2;Biasa;6;2019-07-07;2019-07-14;Tipe2 Biasa 120 Coklat;1100000;;;;;
262;160;Abu-Abu;Tipe3;Biasa;6;2019-07-07;2019-07-14;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
263;160;Abu-Abu;Tipe2;Permata;6;2019-07-07;2019-07-14;Tipe2 Permata 160 Abu-Abu;1700000;;;;;
264;180;Pink;Tipe2;Permata;6;2019-07-07;2019-07-14;Tipe2 Permata 180 Pink;1700000;;;;;
265;160;Hitam;Tipe2;Biasa;6;2019-07-07;2019-07-14;Tipe2 Biasa 160 Hitam;1100000;;;;;
266;120;Hitam;Tipe1;Biasa;6;2019-07-07;2019-07-14;Tipe1 Biasa 120 Hitam;700000;;;;;
267;140;Merah;Tipe1;Biasa;6;2019-07-07;2019-07-14;Tipe1 Biasa 140 Merah;700000;;;;;
268;120;Abu-Abu;Tipe3;Biasa;6;2019-07-07;2019-07-14;Tipe3 Biasa 120 Abu-Abu;1200000;;;;;
269;120;Merah;Tipe3;Biasa;6;2019-07-07;2019-07-14;Tipe3 Biasa 120 Merah;1200000;;;;;
270;160;Hitam;Tipe1;Laci;6;2019-07-07;2019-07-14;Tipe1 Laci 160 Hitam;1000000;;;;;
271;160;Coklat;Tipe4;Biasa;6;2019-07-07;2019-07-14;Tipe4 Biasa 160 Coklat;1300000;;;;;
272;160;Coklat;Tipe2;Biasa;6;2019-07-07;2019-07-14;Tipe2 Biasa 160 Coklat;1100000;;;;;
273;120;Pink;Tipe2;Biasa;6;2019-07-07;2019-07-14;Tipe2 Biasa 120 Pink;1100000;;;;;
274;180;Hitam;Tipe1;Biasa;6;2019-07-07;2019-07-14;Tipe1 Biasa 180 Hitam;700000;;;;;
275;140;Merah;Tipe4;Laci;6;2019-07-07;2019-07-14;Tipe4 Laci 140 Merah;1600000;;;;;
276;180;Coklat;Tipe4;Laci;1;2019-07-10;2019-07-17;Tipe4 Laci 180 Coklat;1600000;;;;;
277;160;Hitam;Tipe2;Biasa;1;2019-07-10;2019-07-17;Tipe2 Biasa 160 Hitam;1100000;;;;;
278;160;Abu-Abu;Tipe1;Permata;1;2019-07-10;2019-07-17;Tipe1 Permata 160 Abu-Abu;1300000;;;;;
279;180;Coklat;Tipe1;Biasa;1;2019-07-10;2019-07-17;Tipe1 Biasa 180 Coklat;700000;;;;;
280;140;Abu-Abu;Tipe2;Biasa;1;2019-07-10;2019-07-17;Tipe2 Biasa 140 Abu-Abu;1100000;;;;;
281;160;Pink;Tipe2;Laci;1;2019-07-10;2019-07-17;Tipe2 Laci 160 Pink;1400000;;;;;
282;160;Coklat;Tipe1;Biasa;1;2019-07-10;2019-07-17;Tipe1 Biasa 160 Coklat;700000;;;;;
283;120;Coklat;Tipe2;Biasa;1;2019-07-10;2019-07-17;Tipe2 Biasa 120 Coklat;1100000;;;;;
284;140;Pink;Tipe2;Biasa;2;2019-07-12;2019-07-19;Tipe2 Biasa 140 Pink;1100000;;;;;
285;120;Hitam;Tipe2;Biasa;2;2019-07-12;2019-07-19;Tipe2 Biasa 120 Hitam;1100000;;;;;
286;180;Abu-Abu;Tipe2;Biasa;2;2019-07-12;2019-07-19;Tipe2 Biasa 180 Abu-Abu;1100000;;;;;
287;180;Pink;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 180 Pink;700000;;;;;
288;120;Coklat;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 120 Coklat;700000;;;;;
289;160;Hitam;Tipe2;Biasa;2;2019-07-12;2019-07-19;Tipe2 Biasa 160 Hitam;1100000;;;;;
290;160;Hitam;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 160 Hitam;700000;;;;;
291;140;Hitam;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 140 Hitam;700000;;;;;
292;180;Coklat;Tipe3;Biasa;2;2019-07-12;2019-07-19;Tipe3 Biasa 180 Coklat;1200000;;;;;
293;140;Coklat;Tipe2;Biasa;2;2019-07-12;2019-07-19;Tipe2 Biasa 140 Coklat;1100000;;;;;
294;160;Merah;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 160 Merah;700000;;;;;
295;160;Pink;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 160 Pink;700000;;;;;
296;160;Hitam;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 160 Hitam;700000;;;;;
297;180;Hitam;Tipe4;Biasa;2;2019-07-12;2019-07-19;Tipe4 Biasa 180 Hitam;1300000;;;;;
298;180;Coklat;Tipe2;Biasa;2;2019-07-12;2019-07-19;Tipe2 Biasa 180 Coklat;1100000;;;;;
299;180;Coklat;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 180 Coklat;700000;;;;;
300;160;Merah;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 160 Merah;700000;;;;;
301;180;Hitam;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 180 Hitam;700000;;;;;
302;180;Pink;Tipe1;Biasa;2;2019-07-12;2019-07-19;Tipe1 Biasa 180 Pink;700000;;;;;
303;120;Hitam;Tipe3;Biasa;5;2019-07-14;2019-07-21;Tipe3 Biasa 120 Hitam;1200000;;;;;
304;120;Pink;Tipe2;Biasa;5;2019-07-14;2019-07-21;Tipe2 Biasa 120 Pink;1100000;;;;;
305;180;Hitam;Tipe2;Biasa;5;2019-07-14;2019-07-21;Tipe2 Biasa 180 Hitam;1100000;;;;;
306;160;Hitam;Tipe1;Laci;5;2019-07-14;2019-07-21;Tipe1 Laci 160 Hitam;1000000;;;;;
307;140;Pink;Tipe4;Biasa;5;2019-07-14;2019-07-21;Tipe4 Biasa 140 Pink;1300000;;;;;
308;160;Merah;Tipe4;Biasa;5;2019-07-14;2019-07-21;Tipe4 Biasa 160 Merah;1300000;;;;;
309;140;Abu-Abu;Tipe3;Permata;5;2019-07-14;2019-07-21;Tipe3 Permata 140 Abu-Abu;1800000;;;;;
310;160;Pink;Tipe3;Biasa;5;2019-07-14;2019-07-21;Tipe3 Biasa 160 Pink;1200000;;;;;
311;140;Merah;Tipe3;Biasa;5;2019-07-14;2019-07-21;Tipe3 Biasa 140 Merah;1200000;;;;;
312;160;Hitam;Tipe1;Biasa;5;2019-07-14;2019-07-21;Tipe1 Biasa 160 Hitam;700000;;;;;
313;160;Hitam;Tipe4;Biasa;5;2019-07-14;2019-07-21;Tipe4 Biasa 160 Hitam;1300000;;;;;
314;120;Coklat;Tipe1;Biasa;5;2019-07-14;2019-07-21;Tipe1 Biasa 120 Coklat;700000;;;;;
315;160;Coklat;Tipe1;Laci;5;2019-07-14;2019-07-21;Tipe1 Laci 160 Coklat;1000000;;;;;
316;160;Abu-Abu;Tipe1;Biasa;5;2019-07-14;2019-07-21;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
317;140;Hitam;Tipe1;Biasa;2;2019-07-17;2019-07-24;Tipe1 Biasa 140 Hitam;700000;;;;;
318;180;Abu-Abu;Tipe2;Laci;2;2019-07-17;2019-07-24;Tipe2 Laci 180 Abu-Abu;1400000;;;;;
319;160;Coklat;Tipe2;Biasa;2;2019-07-17;2019-07-24;Tipe2 Biasa 160 Coklat;1100000;;;;;
320;140;Merah;Tipe4;Biasa;2;2019-07-17;2019-07-24;Tipe4 Biasa 140 Merah;1300000;;;;;
321;180;Coklat;Tipe2;Biasa;2;2019-07-17;2019-07-24;Tipe2 Biasa 180 Coklat;1100000;;;;;
322;160;Hitam;Tipe1;Biasa;2;2019-07-17;2019-07-24;Tipe1 Biasa 160 Hitam;700000;;;;;
323;120;Hitam;Tipe1;Biasa;2;2019-07-17;2019-07-24;Tipe1 Biasa 120 Hitam;700000;;;;;
324;160;Coklat;Tipe3;Laci;2;2019-07-17;2019-07-24;Tipe3 Laci 160 Coklat;1500000;;;;;
325;160;Pink;Tipe2;Biasa;2;2019-07-17;2019-07-24;Tipe2 Biasa 160 Pink;1100000;;;;;
326;140;Coklat;Tipe2;Biasa;2;2019-07-17;2019-07-24;Tipe2 Biasa 140 Coklat;1100000;;;;;
327;140;Hitam;Tipe1;Biasa;1;2019-07-19;2019-07-26;Tipe1 Biasa 140 Hitam;700000;;;;;
328;180;Hitam;Tipe3;Biasa;1;2019-07-19;2019-07-26;Tipe3 Biasa 180 Hitam;1200000;;;;;
329;160;Hitam;Tipe2;Permata;1;2019-07-19;2019-07-26;Tipe2 Permata 160 Hitam;1700000;;;;;
330;160;Abu-Abu;Tipe1;Biasa;1;2019-07-19;2019-07-26;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
331;160;Abu-Abu;Tipe4;Biasa;1;2019-07-19;2019-07-26;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
332;140;Merah;Tipe2;Biasa;1;2019-07-19;2019-07-26;Tipe2 Biasa 140 Merah;1100000;;;;;
333;140;Coklat;Tipe1;Biasa;1;2019-07-19;2019-07-26;Tipe1 Biasa 140 Coklat;700000;;;;;
334;120;Hitam;Tipe1;Biasa;1;2019-07-19;2019-07-26;Tipe1 Biasa 120 Hitam;700000;;;;;
335;160;Coklat;Tipe1;Biasa;1;2019-07-19;2019-07-26;Tipe1 Biasa 160 Coklat;700000;;;;;
336;120;Abu-Abu;Tipe3;Biasa;1;2019-07-19;2019-07-26;Tipe3 Biasa 120 Abu-Abu;1200000;;;;;
337;160;Hitam;Tipe1;Biasa;3;2019-07-21;2019-07-28;Tipe1 Biasa 160 Hitam;700000;;;;;
338;180;Hitam;Tipe1;Biasa;3;2019-07-21;2019-07-28;Tipe1 Biasa 180 Hitam;700000;;;;;
339;160;Hitam;Tipe2;Biasa;3;2019-07-21;2019-07-28;Tipe2 Biasa 160 Hitam;1100000;;;;;
340;160;Coklat;Tipe1;Biasa;3;2019-07-21;2019-07-28;Tipe1 Biasa 160 Coklat;700000;;;;;
341;180;Abu-Abu;Tipe1;Biasa;3;2019-07-21;2019-07-28;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
342;160;Hitam;Tipe1;Laci;3;2019-07-21;2019-07-28;Tipe1 Laci 160 Hitam;1000000;;;;;
343;120;Merah;Tipe2;Laci;3;2019-07-21;2019-07-28;Tipe2 Laci 120 Merah;1400000;;;;;
344;160;Hitam;Tipe2;Laci;3;2019-07-21;2019-07-28;Tipe2 Laci 160 Hitam;1400000;;;;;
345;160;Coklat;Tipe2;Biasa;3;2019-07-21;2019-07-28;Tipe2 Biasa 160 Coklat;1100000;;;;;
346;160;Hitam;Tipe1;Biasa;3;2019-07-21;2019-07-28;Tipe1 Biasa 160 Hitam;700000;;;;;
347;160;Abu-Abu;Tipe2;Biasa;3;2019-07-21;2019-07-28;Tipe2 Biasa 160 Abu-Abu;1100000;;;;;
348;160;Hitam;Tipe1;Biasa;3;2019-07-24;2019-07-31;Tipe1 Biasa 160 Hitam;700000;;;;;
349;140;Hitam;Tipe1;Biasa;3;2019-07-24;2019-07-31;Tipe1 Biasa 140 Hitam;700000;;;;;
350;160;Abu-Abu;Tipe1;Biasa;3;2019-07-24;2019-07-31;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
351;120;Merah;Tipe1;Laci;3;2019-07-24;2019-07-31;Tipe1 Laci 120 Merah;1000000;;;;;
352;160;Hitam;Tipe3;Biasa;3;2019-07-24;2019-07-31;Tipe3 Biasa 160 Hitam;1200000;;;;;
353;160;Coklat;Tipe1;Biasa;1;2019-07-26;2019-08-02;Tipe1 Biasa 160 Coklat;700000;;;;;
354;140;Hitam;Tipe4;Biasa;1;2019-07-26;2019-08-02;Tipe4 Biasa 140 Hitam;1300000;;;;;
355;160;Hitam;Tipe1;Biasa;1;2019-07-26;2019-08-02;Tipe1 Biasa 160 Hitam;700000;;;;;
356;160;Hitam;Tipe1;Biasa;1;2019-07-26;2019-08-02;Tipe1 Biasa 160 Hitam;700000;;;;;
357;160;Hitam;Tipe1;Biasa;1;2019-07-26;2019-08-02;Tipe1 Biasa 160 Hitam;700000;;;;;
358;160;Hitam;Tipe1;Biasa;1;2019-07-26;2019-08-02;Tipe1 Biasa 160 Hitam;700000;;;;;
359;160;Pink;Tipe3;Biasa;1;2019-07-26;2019-08-02;Tipe3 Biasa 160 Pink;1200000;;;;;
360;120;Hitam;Tipe3;Biasa;1;2019-07-26;2019-08-02;Tipe3 Biasa 120 Hitam;1200000;;;;;
361;160;Hitam;Tipe1;Laci;1;2019-07-26;2019-08-02;Tipe1 Laci 160 Hitam;1000000;;;;;
362;180;Hitam;Tipe1;Biasa;1;2019-07-26;2019-08-02;Tipe1 Biasa 180 Hitam;700000;;;;;
363;160;Hitam;Tipe3;Biasa;4;2019-07-28;2019-08-04;Tipe3 Biasa 160 Hitam;1200000;;;;;
364;160;Coklat;Tipe1;Biasa;4;2019-07-28;2019-08-04;Tipe1 Biasa 160 Coklat;700000;;;;;
365;140;Hitam;Tipe3;Biasa;4;2019-07-28;2019-08-04;Tipe3 Biasa 140 Hitam;1200000;;;;;
366;160;Hitam;Tipe1;Biasa;4;2019-07-28;2019-08-04;Tipe1 Biasa 160 Hitam;700000;;;;;
367;120;Hitam;Tipe2;Biasa;4;2019-07-28;2019-08-04;Tipe2 Biasa 120 Hitam;1100000;;;;;
368;160;Coklat;Tipe3;Biasa;4;2019-07-28;2019-08-04;Tipe3 Biasa 160 Coklat;1200000;;;;;
369;180;Abu-Abu;Tipe1;Biasa;4;2019-07-28;2019-08-04;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
370;160;Coklat;Tipe3;Biasa;1;2019-07-31;2019-08-07;Tipe3 Biasa 160 Coklat;1200000;;;;;
371;160;Hitam;Tipe1;Biasa;1;2019-07-31;2019-08-07;Tipe1 Biasa 160 Hitam;700000;;;;;
372;120;Abu-Abu;Tipe2;Biasa;1;2019-07-31;2019-08-07;Tipe2 Biasa 120 Abu-Abu;1100000;;;;;
373;180;Coklat;Tipe1;Biasa;1;2019-07-31;2019-08-07;Tipe1 Biasa 180 Coklat;700000;;;;;
374;180;Hitam;Tipe4;Biasa;1;2019-07-31;2019-08-07;Tipe4 Biasa 180 Hitam;1300000;;;;;
375;160;Abu-Abu;Tipe3;Biasa;1;2019-07-31;2019-08-07;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
376;160;Hitam;Tipe1;Permata;1;2019-07-31;2019-08-07;Tipe1 Permata 160 Hitam;1300000;;;;;
377;160;Hitam;Tipe1;Biasa;1;2019-07-31;2019-08-07;Tipe1 Biasa 160 Hitam;700000;;;;;
378;140;Hitam;Tipe1;Biasa;1;2019-07-31;2019-08-07;Tipe1 Biasa 140 Hitam;700000;;;;;
379;160;Hitam;Tipe1;Biasa;1;2019-08-02;2019-08-09;Tipe1 Biasa 160 Hitam;700000;;;;;
380;160;Pink;Tipe4;Biasa;1;2019-08-02;2019-08-09;Tipe4 Biasa 160 Pink;1300000;;;;;
381;120;Abu-Abu;Tipe3;Biasa;1;2019-08-02;2019-08-09;Tipe3 Biasa 120 Abu-Abu;1200000;;;;;
382;180;Hitam;Tipe1;Biasa;1;2019-08-02;2019-08-09;Tipe1 Biasa 180 Hitam;700000;;;;;
383;120;Hitam;Tipe1;Biasa;1;2019-08-02;2019-08-09;Tipe1 Biasa 120 Hitam;700000;;;;;
384;180;Pink;Tipe1;Biasa;1;2019-08-02;2019-08-09;Tipe1 Biasa 180 Pink;700000;;;;;
385;160;Merah;Tipe1;Biasa;3;2019-08-04;2019-08-11;Tipe1 Biasa 160 Merah;700000;;;;;
386;140;Hitam;Tipe1;Biasa;3;2019-08-04;2019-08-11;Tipe1 Biasa 140 Hitam;700000;;;;;
387;120;Coklat;Tipe3;Permata;3;2019-08-04;2019-08-11;Tipe3 Permata 120 Coklat;1800000;;;;;
388;160;Hitam;Tipe1;Biasa;3;2019-08-04;2019-08-11;Tipe1 Biasa 160 Hitam;700000;;;;;
389;180;Hitam;Tipe1;Biasa;3;2019-08-04;2019-08-11;Tipe1 Biasa 180 Hitam;700000;;;;;
390;160;Hitam;Tipe1;Laci;3;2019-08-04;2019-08-11;Tipe1 Laci 160 Hitam;1000000;;;;;
391;160;Hitam;Tipe4;Biasa;3;2019-08-04;2019-08-11;Tipe4 Biasa 160 Hitam;1300000;;;;;
392;180;Pink;Tipe1;Biasa;3;2019-08-04;2019-08-11;Tipe1 Biasa 180 Pink;700000;;;;;
393;120;Hitam;Tipe2;Biasa;3;2019-08-04;2019-08-11;Tipe2 Biasa 120 Hitam;1100000;;;;;
394;180;Hitam;Tipe1;Laci;3;2019-08-04;2019-08-11;Tipe1 Laci 180 Hitam;1000000;;;;;
395;180;Abu-Abu;Tipe1;Biasa;1;2019-08-07;2019-08-14;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
396;120;Coklat;Tipe3;Biasa;1;2019-08-07;2019-08-14;Tipe3 Biasa 120 Coklat;1200000;;;;;
397;160;Hitam;Tipe1;Biasa;1;2019-08-07;2019-08-14;Tipe1 Biasa 160 Hitam;700000;;;;;
398;160;Coklat;Tipe4;Biasa;1;2019-08-07;2019-08-14;Tipe4 Biasa 160 Coklat;1300000;;;;;
399;180;Pink;Tipe1;Biasa;1;2019-08-07;2019-08-14;Tipe1 Biasa 180 Pink;700000;;;;;
400;160;Hitam;Tipe3;Biasa;1;2019-08-07;2019-08-14;Tipe3 Biasa 160 Hitam;1200000;;;;;
401;160;Abu-Abu;Tipe4;Biasa;1;2019-08-07;2019-08-14;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
402;180;Coklat;Tipe2;Biasa;1;2019-08-07;2019-08-14;Tipe2 Biasa 180 Coklat;1100000;;;;;
403;140;Hitam;Tipe2;Biasa;1;2019-08-07;2019-08-14;Tipe2 Biasa 140 Hitam;1100000;;;;;
404;120;Pink;Tipe2;Biasa;7;2019-08-09;2019-08-16;Tipe2 Biasa 120 Pink;1100000;;;;;
405;120;Coklat;Tipe1;Biasa;7;2019-08-09;2019-08-16;Tipe1 Biasa 120 Coklat;700000;;;;;
406;160;Abu-Abu;Tipe1;Permata;7;2019-08-09;2019-08-16;Tipe1 Permata 160 Abu-Abu;1300000;;;;;
407;180;Pink;Tipe4;Biasa;7;2019-08-09;2019-08-16;Tipe4 Biasa 180 Pink;1300000;;;;;
408;180;Abu-Abu;Tipe1;Biasa;7;2019-08-09;2019-08-16;Tipe1 Biasa 180 Abu-Abu;700000;;;;;
409;120;Hitam;Tipe1;Biasa;7;2019-08-09;2019-08-16;Tipe1 Biasa 120 Hitam;700000;;;;;
410;180;Hitam;Tipe3;Biasa;4;2019-08-11;2019-08-18;Tipe3 Biasa 180 Hitam;1200000;;;;;
411;120;Hitam;Tipe3;Laci;4;2019-08-11;2019-08-18;Tipe3 Laci 120 Hitam;1500000;;;;;
412;160;Coklat;Tipe4;Biasa;4;2019-08-11;2019-08-18;Tipe4 Biasa 160 Coklat;1300000;;;;;
413;120;Merah;Tipe3;Biasa;4;2019-08-11;2019-08-18;Tipe3 Biasa 120 Merah;1200000;;;;;
414;160;Merah;Tipe2;Biasa;4;2019-08-11;2019-08-18;Tipe2 Biasa 160 Merah;1100000;;;;;
415;180;Coklat;Tipe4;Biasa;4;2019-08-11;2019-08-18;Tipe4 Biasa 180 Coklat;1300000;;;;;
416;160;Abu-Abu;Tipe1;Biasa;4;2019-08-11;2019-08-18;Tipe1 Biasa 160 Abu-Abu;700000;;;;;
417;160;Coklat;Tipe1;Biasa;4;2019-08-11;2019-08-18;Tipe1 Biasa 160 Coklat;700000;;;;;
418;160;Merah;Tipe3;Permata;4;2019-08-11;2019-08-18;Tipe3 Permata 160 Merah;1800000;;;;;
419;140;Pink;Tipe4;Biasa;4;2019-08-11;2019-08-18;Tipe4 Biasa 140 Pink;1300000;;;;;
420;160;Abu-Abu;Tipe4;Biasa;4;2019-08-11;2019-08-18;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
421;140;Merah;Tipe4;Biasa;4;2019-08-11;2019-08-18;Tipe4 Biasa 140 Merah;1300000;;;;;
422;160;Merah;Tipe2;Biasa;4;2019-08-11;2019-08-18;Tipe2 Biasa 160 Merah;1100000;;;;;
423;120;Coklat;Tipe2;Biasa;4;2019-08-11;2019-08-18;Tipe2 Biasa 120 Coklat;1100000;;;;;
424;180;Hitam;Tipe3;Biasa;6;2019-08-14;2019-08-21;Tipe3 Biasa 180 Hitam;1200000;;;;;
425;140;Merah;Tipe2;Biasa;6;2019-08-14;2019-08-21;Tipe2 Biasa 140 Merah;1100000;;;;;
426;160;Abu-Abu;Tipe4;Biasa;6;2019-08-14;2019-08-21;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
427;120;Coklat;Tipe1;Biasa;6;2019-08-14;2019-08-21;Tipe1 Biasa 120 Coklat;700000;;;;;
428;140;Pink;Tipe1;Biasa;6;2019-08-14;2019-08-21;Tipe1 Biasa 140 Pink;700000;;;;;
429;140;Pink;Tipe3;Biasa;6;2019-08-14;2019-08-21;Tipe3 Biasa 140 Pink;1200000;;;;;
430;140;Abu-Abu;Tipe4;Laci;6;2019-08-14;2019-08-21;Tipe4 Laci 140 Abu-Abu;1600000;;;;;
431;160;Abu-Abu;Tipe4;Biasa;2;2019-08-16;2019-08-23;Tipe4 Biasa 160 Abu-Abu;1300000;;;;;
432;180;Coklat;Tipe2;Biasa;2;2019-08-16;2019-08-23;Tipe2 Biasa 180 Coklat;1100000;;;;;
433;160;Hitam;Tipe1;Biasa;2;2019-08-16;2019-08-23;Tipe1 Biasa 160 Hitam;700000;;;;;
434;160;Coklat;Tipe2;Biasa;2;2019-08-16;2019-08-23;Tipe2 Biasa 160 Coklat;1100000;;;;;
435;120;Coklat;Tipe1;Permata;2;2019-08-16;2019-08-23;Tipe1 Permata 120 Coklat;1300000;;;;;
436;120;Abu-Abu;Tipe2;Laci;2;2019-08-16;2019-08-23;Tipe2 Laci 120 Abu-Abu;1400000;;;;;
437;160;Abu-Abu;Tipe3;Biasa;2;2019-08-16;2019-08-23;Tipe3 Biasa 160 Abu-Abu;1200000;;;;;
438;120;Hitam;Tipe4;Biasa;3;2019-08-18;2019-08-25;Tipe4 Biasa 120 Hitam;1300000;;;;;
439;160;Coklat;Tipe3;Biasa;3;2019-08-18;2019-08-25;Tipe3 Biasa 160 Coklat;1200000;;;;;
440;160;Hitam;Tipe1;Biasa;3;2019-08-18;2019-08-25;Tipe1 Biasa 160 Hitam;700000;;;;;
441;160;Coklat;Tipe1;Biasa;3;2019-08-18;2019-08-25;Tipe1 Biasa 160 Coklat;700000;;;;;
442;160;Pink;Tipe1;Biasa;3;2019-08-18;2019-08-25;Tipe1 Biasa 160 Pink;700000;;;;;
